217,52,1,0,1,0,0,1,20,50,0,6,1.5,1,0,0,1
218,48,1,0,0,0,0,1,9,500,0,6,1.5,0,1,1,0
219,32,1,0,1,0,0,0,4,20,0,12,1.29,0,1,0,0
220,33,1,0,2,0,0,1,4,100,0,12,1.53,1,1,0,1
221,41,1,0,1,0,0,1,8,20,0,12,1.29,0,1,0,0
222,37,1,0,1,0,1,1,6,15,0,12,1.29,0,1,0,0
223,29,1,0,4,0,0,0,5,100,0,12,1.5,0,1,0,0
224,36,1,0,2,0,0,0,15,30,0,12,1.29,0,1,1,0
225,28,0,1,3,0,1,0,4,10,0,12,1.53,1,1,0,1
226,45,1,0,1,0,0,1,10,40,0,12,1.53,0,1,0,0
227,49,1,0,0,0,0,1,3,50,0,12,1.53,1,1,0,1
228,44,1,0,1,0,0,1,3,50,0,12,1.5,0,1,0,0
229,38,1,0,1,0,0,0,12,30,0,6,1.26,0,1,0,0
230,47,0,0,0,0,0,0,20,10,0,6,1.26,1,1,0,1
231,44,1,0,0,0,0,1,15,20,0,3,1.23,0,1,0,0
232,28,0,0,4,0,0,0,3,75,0,12,1.5,0,1,0,0
233,49,1,0,0,0,0,1,3,40,0,12,1.53,0,1,0,0
234,34,1,0,4,0,0,1,6,45,0,6,1.47,0,1,1,0
235,50,1,0,2,0,0,0,20,10,0,2,1.47,1,1,0,1
236,43,1,0,1,0,0,1,11,50,0,12,1.53,1,0,0,1
237,49,1,0,0,0,0,1,20,20,0,9,1.29,1,1,0,1
238,31,1,0,4,0,0,1,6,20,0,9,1.29,1,1,0,1
239,46,1,0,1,0,0,1,8,100,0,12,1.5,0,1,0,0
240,33,1,0,1,0,1,1,11,30,0,9,1.29,1,1,0,1
241,58,1,0,0,0,0,1,3,20,0,12,1.53,1,1,0,1
242,48,1,0,1,0,0,0,10,20,0,12,1.53,1,1,0,1
243,29,0,0,2,0,0,1,2,30,0,12,1.53,0,1,0,0
244,49,1,0,0,0,0,1,3,30,0,12,1.53,1,1,0,1
245,50,1,0,0,0,0,0,2,20,0,12,1.53,1,1,0,1
246,52,1,0,0,1,0,0,10,3,0,6,1.5,1,1,0,1
247,53,1,0,1,0,0,1,20,7,0,12,1.53,1,1,0,1
248,30,1,0,1,0,0,1,5,10,0,12,1.53,0,1,0,0
249,43,1,0,1,0,0,0,13,100,0,12,1.29,0,1,0,0
250,23,1,1,1,0,1,0,3,15,0,6,1.26,1,0,0,1
251,44,1,0,3,0,0,0,6,50,0,12,1.5,0,1,0,0
252,39,1,0,4,0,0,0,5,260,0,12,1.5,0,1,1,0
253,42,1,0,4,0,0,0,3,260,0,6,1.35,1,1,0,1
254,41,1,0,4,0,0,0,1,260,0,6,1.35,1,1,0,1
255,43,1,0,4,0,0,0,1,240,0,6,1.35,1,1,0,1
256,48,1,0,3,0,0,0,7,240,0,6,1.35,1,1,0,1
257,43,0,0,0,0,0,0,8,260,0,12,1.5,0,1,0,0
258,48,1,0,4,0,0,0,10,140,0,12,1.35,1,1,0,1
259,32,0,0,2,0,0,1,4,50,0,12,1.53,1,1,0,1
260,41,1,0,1,0,0,0,3,100,0,12,1.29,0,1,0,0
261,42,0,0,1,0,0,0,15,100,0,12,1.5,0,1,0,0
262,38,1,0,1,0,0,0,12,200,0,12,1.29,1,0,0,1
263,32,1,1,2,0,0,1,3,15,0,12,1.53,1,0,0,1
264,43,1,0,1,0,0,1,10,15,0,12,1.29,1,0,0,1
265,41,1,0,2,0,0,1,18,70,0,12,1.29,1,0,0,1
266,36,0,2,1,0,0,1,4,85,0,12,1.5,1,1,1,0
267,30,1,0,1,0,0,1,10,80,0,12,1.5,0,1,1,0
268,37,1,0,1,0,0,0,12,100,0,12,1.29,0,1,0,0
269,54,0,0,2,0,0,1,10,100,0,12,1.5,0,1,0,0
270,44,1,0,4,0,0,0,5,260,0,12,1.5,1,0,0,1
271,25,1,0,2,1,0,1,4,70,0,12,1.29,1,0,0,1
272,33,1,0,2,0,0,1,4,50,0,12,1.5,0,1,0,0
273,32,1,0,1,0,0,0,6,10,0,12,1.53,0,1,0,1
274,35,0,0,2,0,0,0,6,15,0,12,1.5,0,1,0,1
275,35,1,0,2,0,0,1,5,100,0,12,1.5,0,1,0,1
276,41,1,0,2,0,0,0,10,200,0,12,1.5,0,1,0,0
277,32,1,0,2,0,0,0,5,200,0,12,1.5,0,1,0,0
278,46,1,0,0,1,0,0,5,3,0,12,1.5,1,1,0,1
279,57,0,0,0,0,0,0,20,30,0,6,1.47,0,1,0,0
280,39,0,0,1,0,0,1,10,80,0,12,1.29,0,1,0,0
281,40,1,0,2,0,0,1,8,20,0,12,1.5,0,1,1,0
282,44,1,0,1,0,0,1,12,30,0,12,1.53,1,1,0,1
283,55,1,0,1,0,0,1,8,120,0,12,1.5,0,1,0,0
284,26,0,0,2,0,1,1,5,5,0,12,1.53,1,1,0,1
285,29,1,0,4,0,0,1,4,200,0,9,1.323,0,1,0,0
286,29,1,0,4,0,0,1,3,100,0,12,1.35,1,1,1,1
287,35,1,0,1,0,0,1,5,60,0,12,1.5,0,1,0,0
288,44,1,0,4,0,0,0,3,100,0,6,1.5,1,1,0,1
289,49,1,0,2,1,0,1,8,100,0,12,1.5,0,1,0,1
290,35,1,0,3,0,0,1,4,50,0,12,1.5,0,1,0,0
291,36,1,0,2,0,0,1,7,50,0,12,1.5,0,1,0,0
292,51,1,0,0,0,0,1,13,25,0,12,1.29,0,1,0,1
293,26,1,0,2,1,0,1,5,100,0,12,1.29,1,0,0,1
294,30,1,0,2,0,0,0,10,40,0,12,1.29,0,1,0,1
295,31,1,1,2,0,0,1,5,100,0,12,1.29,1,1,0,1
296,40,1,0,0,0,0,1,11,100,0,12,1.29,0,1,0,0
297,35,1,0,4,0,0,1,7,50,0,12,1.5,0,1,1,0
298,32,1,1,2,0,0,1,6,90,0,12,1.29,0,1,0,0
299,51,1,2,1,0,0,1,14,15,0,12,1.29,1,1,1,1
300,45,1,0,1,0,0,1,16,50,0,12,1.29,0,1,0,0
301,28,1,0,2,0,0,1,13,30,0,12,1.29,0,1,0,0
302,35,1,0,4,0,0,0,8,80,0,12,1.29,0,1,0,0
303,38,1,0,1,0,1,1,10,50,0,12,1.29,1,1,1,1
304,37,1,0,1,1,0,0,3,3,0,6,1.5,1,1,0,1
305,50,1,0,1,0,0,1,20,50,0,12,1.29,1,1,1,1
306,54,1,0,1,0,0,1,3,200,0,12,1.5,0,1,0,0
307,58,1,0,0,0,0,1,17,10,0,12,1.29,1,1,0,1
308,25,1,1,1,0,1,1,6,20,0,12,1.29,1,0,0,1
309,30,0,1,2,0,0,1,5,15,0,12,1.29,1,0,0,1
310,34,0,0,1,0,0,1,3,15,0,12,1.5,1,1,0,1
311,39,1,0,2,0,0,0,9,100,0,12,1.5,0,1,0,0
312,54,1,0,2,0,0,0,11,100,0,3,1.47,1,1,0,1
313,56,1,0,1,0,0,0,20,30,0,6,1.47,0,1,0,0
314,29,1,0,4,0,0,1,4,100,0,12,1.17,0,1,0,0
315,29,1,0,2,1,0,1,7,120,0,12,1.29,1,1,0,1
316,56,1,0,0,0,0,1,18,30,0,6,1.26,1,1,0,1
317,50,1,0,1,0,0,1,5,50,0,12,1.41,0,1,0,0
318,49,1,0,2,1,0,1,8,100,0,12,1.41,0,1,0,1
319,36,1,0,2,0,0,1,5,150,0,12,1.41,0,1,0,0
320,40,1,0,4,0,0,1,6,260,0,12,1.47,0,1,1,0
321,42,1,0,2,0,0,1,18,50,0,12,1.41,0,1,0,0
322,34,1,0,4,0,0,0,3,50,0,6,1.47,1,1,0,1
323,50,1,0,0,0,0,1,20,25,0,12,1.26,1,1,0,1
324,45,1,0,4,0,0,1,6,260,0,12,1.5,1,0,0,1
325,45,1,0,1,0,0,0,4,15,0,12,1.26,0,1,0,1
326,38,1,0,2,0,0,0,16,30,0,3,1.44,1,1,0,1
327,38,1,0,1,0,1,1,7,15,0,12,1.26,0,1,0,0
328,44,1,0,1,0,0,1,10,30,0,12,1.26,1,0,0,1
329,50,1,0,0,0,0,1,4,50,0,12,1.5,1,1,0,1
330,49,0,0,0,0,0,0,6,200,0,12,1.5,1,1,0,1
331,47,1,0,3,0,0,0,16,100,0,12,1.5,0,1,0,0
332,46,1,0,1,0,0,1,10,50,0,12,1.41,1,1,0,1
333,31,1,0,2,1,1,0,4,4,0,3,1.35,1,1,0,1
334,35,0,2,2,0,0,0,7,60,0,12,1.5,1,1,0,1
335,29,0,1,3,0,1,1,5,5,0,12,1.5,1,1,0,1
336,57,1,0,0,0,1,0,11,20,0,7,1.26,1,1,0,1
337,42,1,0,2,0,0,0,15,200,0,12,1.5,0,1,0,0
338,45,0,0,2,0,0,0,10,200,0,12,1.5,1,1,0,1
339,45,1,0,1,2,0,0,7,25,0,12,1.41,0,1,0,0
340,33,1,1,2,0,0,1,4,15,0,12,1.5,1,0,0,1
341,29,1,1,4,0,1,0,4,10,0,12,1.5,1,1,0,1
342,55,1,0,0,0,0,0,20,10,0,12,1.5,1,1,0,1
343,31,1,0,1,0,0,1,6,10,0,12,1.5,1,1,0,1
344,38,1,0,1,0,0,1,13,100,0,12,1.26,1,1,0,1
345,33,1,0,0,2,0,0,5,30,0,6,1.38,0,1,0,0
346,43,0,0,1,0,0,1,16,15,0,12,1.5,0,1,0,0
347,30,0,0,2,0,0,1,3,30,0,12,1.5,0,1,0,0
348,30,1,0,1,0,0,1,10,120,0,12,1.41,0,1,1,0
349,44,1,0,1,0,0,1,14,100,0,12,1.26,1,1,0,1
350,50,1,0,0,0,0,1,4,30,0,12,1.5,1,1,0,1
351,28,1,0,3,0,0,0,4,50,0,12,1.41,0,1,0,0
352,49,1,0,4,0,0,1,10,140,0,12,1.35,1,1,0,1
353,56,1,0,0,0,0,1,18,30,0,6,1.23,1,1,0,1
354,33,0,0,2,0,0,1,5,30,0,12,1.5,1,1,0,1
355,42,1,0,2,0,0,1,18,70,0,12,1.26,1,1,0,1
356,36,0,2,1,0,0,1,5,85,0,12,1.41,1,1,0,0
357,34,1,0,2,0,0,1,5,100,0,12,1.41,0,1,0,0
358,26,1,0,2,1,0,1,5,70,0,12,1.26,1,1,0,1
359,30,1,0,1,0,0,1,10,80,0,12,1.41,0,1,1,0
360,40,1,0,1,0,0,1,20,100,0,12,1.26,1,1,0,1
361,42,1,0,1,0,0,1,4,5,0,12,1.23,1,1,0,1
362,33,1,0,1,0,0,1,7,10,0,12,1.5,0,1,0,1
363,27,0,0,3,0,0,0,3,50,0,6,1.47,0,1,0,0
364,34,1,0,2,0,0,0,8,20,0,9,1.5,0,1,0,0
365,24,1,1,4,0,0,1,2,260,0,12,1.41,0,1,0,0
366,45,1,0,1,0,0,1,4,3,0,12,1.5,1,1,0,1
367,41,1,0,2,0,0,1,9,25,0,12,1.5,1,1,0,1
368,37,1,0,2,0,0,1,7,100,0,12,1.41,0,1,0,1
369,41,0,0,1,0,0,1,12,80,0,12,1.26,0,1,0,0
370,44,0,0,1,0,0,1,16,60,0,12,1.5,0,1,0,0
371,40,0,0,2,0,0,0,10,100,0,12,1.41,0,1,0,0
372,45,1,0,1,0,0,1,13,30,0,12,1.5,1,1,0,1
373,46,0,2,2,0,0,1,8,60,0,12,1.47,1,1,0,1
374,50,1,0,2,1,0,1,9,100,0,12,1.41,0,1,0,0
375,44,1,0,1,0,0,1,20,100,0,6,1.23,0,1,0,0
376,32,1,0,4,0,0,0,8,30,0,12,1.5,0,1,0,0
377,30,1,0,2,1,0,1,8,100,0,12,1.26,0,1,0,1
378,58,1,0,0,0,0,0,20,30,0,6,1.38,0,1,0,0
379,36,1,0,3,0,0,1,5,50,0,12,1.5,1,1,0,1
380,41,1,0,3,1,0,0,20,80,0,12,1.41,0,1,0,0
381,35,1,0,1,0,0,1,8,30,0,12,1.26,1,1,0,1
382,33,1,0,1,0,0,1,13,100,0,12,1.26,0,1,0,0
383,36,1,0,2,0,1,1,9,80,0,12,1.26,1,1,0,1
384,29,1,0,0,0,1,1,13,50,0,12,1.26,0,1,0,0
385,46,1,0,0,0,1,1,17,50,0,12,1.26,0,1,0,0
386,63,0,0,0,0,0,1,8,100,0,12,1.41,0,1,0,0
387,31,1,0,2,0,0,0,8,70,0,12,1.41,0,1,0,0
388,62,1,0,3,0,0,0,30,10,0,12,1.5,1,1,0,1
